"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Full Configuration"
"0.0"," 1.7976931348623157E308","0.0","1","0.0", " LAMBDA='0.0', acc_perc='100', algorithm='ECTS/bin/ects', alph='3', alpha='0.8', boundThreshold='3.0', cellType='LSTM', constr='boxco', dN='20', dSigma='.2', distance='euclidean', doHPO='TRUE', epochs='20', hiddenDim='10', kernel='iprod', lambda='0.5', ldg='0', lr='1e-3', lrf='1.', maxK='50', maxLen='450', method='ALL', minK='3', minLen='3', min_support='0.0', nClassifiers='20', nFolds='5', nLayers='1', nu='0.05', optimizer='ga', percLen='0.0', probablityThreshold='0.95', ratio='0.8', recallThreshold='0.0', reg='none', sr='sr1', svmKernelType='RBF', tau='8.88e-16', threshold='2', version='strict'"
"0.1"," [0.809599, 0.0]","0.173","1","0.1446569110000001", " LAMBDA='0.0', acc_perc='100', algorithm='ECTS/bin/ects', alph='3', alpha='0.8', boundThreshold='3.0', cellType='LSTM', constr='boxco', dN='20', dSigma='.2', distance='euclidean', doHPO='TRUE', epochs='20', hiddenDim='10', kernel='iprod', lambda='0.5', ldg='0', lr='1e-3', lrf='1.', maxK='50', maxLen='450', method='ALL', minK='3', minLen='3', min_support='0.0', nClassifiers='20', nFolds='5', nLayers='1', nu='0.05', optimizer='ga', percLen='0.0', probablityThreshold='0.95', ratio='0.8', recallThreshold='0.0', reg='none', sr='sr1', svmKernelType='RBF', tau='8.88e-16', threshold='2', version='strict'"
"28.100000000000115"," [0.0, 0.5]","26.657","54","0.986693774", " LAMBDA='0.0', acc_perc='100', algorithm='fixed/run.py', alph='3', alpha='0.8', boundThreshold='3.0', cellType='LSTM', constr='boxco', dN='20', dSigma='.2', distance='euclidean', doHPO='TRUE', epochs='20', hiddenDim='10', kernel='iprod', lambda='0.5', ldg='0', lr='1e-3', lrf='1.', maxK='50', maxLen='450', method='ALL', minK='3', minLen='3', min_support='0.0', nClassifiers='20', nFolds='5', nLayers='1', nu='0.05', optimizer='ga', percLen='0.0', probablityThreshold='0.95', ratio='0.8', recallThreshold='0.0', reg='none', sr='sr1', svmKernelType='RBF', tau='8.88e-16', threshold='2', version='strict'"
"54.60000000000032"," [0.7757786, 0.0]","48.271","105","1.6859299899999995", " LAMBDA='0.0', acc_perc='100', algorithm='ECTS/bin/ects', alph='3', alpha='0.8', boundThreshold='3.0', cellType='LSTM', constr='boxco', dN='20', dSigma='.2', distance='euclidean', doHPO='TRUE', epochs='20', hiddenDim='10', kernel='iprod', lambda='0.5', ldg='0', lr='1e-3', lrf='1.', maxK='50', maxLen='450', method='ALL', minK='3', minLen='3', min_support='0.0', nClassifiers='20', nFolds='5', nLayers='1', nu='0.05', optimizer='ga', percLen='0.0', probablityThreshold='0.95', ratio='0.8', recallThreshold='0.0', reg='none', sr='sr1', svmKernelType='RBF', tau='8.88e-16', threshold='2', version='loose'"
"54.60000000000032"," [Infinity, Infinity]","48.273","1","1.68726741", " LAMBDA='0.0', acc_perc='100', algorithm='ECTS/bin/ects', alph='3', alpha='0.8', boundThreshold='3.0', cellType='LSTM', constr='boxco', dN='20', dSigma='.2', distance='euclidean', doHPO='TRUE', epochs='20', hiddenDim='10', kernel='iprod', lambda='0.5', ldg='0', lr='1e-3', lrf='1.', maxK='50', maxLen='450', method='ALL', minK='3', minLen='3', min_support='0.0', nClassifiers='20', nFolds='5', nLayers='1', nu='0.05', optimizer='ga', percLen='0.0', probablityThreshold='0.95', ratio='0.8', recallThreshold='0.0', reg='none', sr='sr1', svmKernelType='RBF', tau='8.88e-16', threshold='2', version='strict'"
"55.16177500000032"," [0.10139899999999999, 0.3333334]","52.35","106","1.723766424", " LAMBDA='0.0', acc_perc='100', algorithm='fixed/run.py', alph='3', alpha='0.8', boundThreshold='3.0', cellType='LSTM', constr='boxco', dN='20', dSigma='.2', distance='euclidean', doHPO='TRUE', epochs='20', hiddenDim='10', kernel='iprod', lambda='0.5', ldg='0', lr='1e-3', lrf='1.', maxK='50', maxLen='450', method='ALL', minK='3', minLen='3', min_support='0.0', nClassifiers='20', nFolds='5', nLayers='1', nu='0.05', optimizer='ga', percLen='0.1', probablityThreshold='0.95', ratio='0.8', recallThreshold='0.0', reg='none', sr='sr1', svmKernelType='RBF', tau='8.88e-16', threshold='2', version='strict'"
